customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06029,Female,0,No,No,41,Yes,No,DSL,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),56.35,4546.23,No
CUST-06030,Male,0,No,No,31,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,45.74,4817.59,No
CUST-06031,Male,0,No,No,13,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.71,1941.91,No
CUST-06032,Male,1,Yes,Yes,3,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,98.42,3339.92,Yes
CUST-06033,Female,0,Yes,No,23,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),60.61,8162.34,Yes
CUST-06034,Female,0,No,No,9,Yes,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,79.72,7330.23,Yes
CUST-06035,Male,0,No,No,15,Yes,Yes,No,No,No,No,No internet service,No,No internet service,Two year,Yes,Mailed check,44.94,3909.67,No
CUST-06036,Female,0,No,No,38,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),89.65,3607.88,No
CUST-06037,Female,0,No,No,17,Yes,No,DSL,No internet service,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),68.74,6743.31,No
CUST-06038,Male,1,No,No,24,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),32.23,3434.17,No
CUST-06039,Male,0,No,Yes,6,No,Yes,No,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),101.79,5172.69,No
CUST-06040,Female,0,No,No,55,Yes,No,No,No,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),109.79,7493.01,No
CUST-06041,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),53.2,1676.54,No
CUST-06042,Female,0,No,Yes,2,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.87,6382.41,No
CUST-06043,Male,0,No,No,0,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),96.75,8578.24,Yes
CUST-06044,Male,0,Yes,No,32,No,Yes,Fiber optic,No internet service,No,No,No,No,Yes,One year,No,Bank transfer (automatic),105.34,345.13,No
CUST-06045,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.54,271.59,No
CUST-06046,Male,1,No,No,58,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,106.21,6001.71,Yes
CUST-06047,Male,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),19.87,3828.29,No
CUST-06048,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Two year,Yes,Credit card (automatic),34.81,1589.93,No
CUST-06049,Female,1,Yes,Yes,16,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,Yes,One year,Yes,Mailed check,106.11,4463.09,No
CUST-06050,Male,0,No,Yes,16,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),86.55,7666.26,Yes
CUST-06051,Male,0,No,Yes,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),83.37,4504.6,No
CUST-06052,Female,0,Yes,No,54,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,One year,Yes,Electronic check,84.87,8086.55,No
CUST-06053,Male,0,No,No,5,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,29.3,4906.2,Yes
CUST-06054,Male,0,No,No,48,Yes,No,No,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,106.15,1616.18,No
CUST-06055,Female,0,No,Yes,25,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,27.97,7214.13,Yes
CUST-06056,Female,0,Yes,No,31,Yes,Yes,No,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.86,3279.89,No
CUST-06057,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Mailed check,93.34,5198.28,No
CUST-06058,Male,1,Yes,No,43,Yes,Yes,DSL,No,No,No,No,No internet service,No internet service,Two year,No,Mailed check,42.41,3391.71,No
CUST-06059,Male,0,Yes,No,58,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,100.01,3664.94,No
CUST-06060,Female,0,No,No,28,Yes,No,DSL,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),92.1,1505.15,No
CUST-06061,Male,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,One year,Yes,Bank transfer (automatic),93.71,5387.96,No
CUST-06062,Male,0,No,No,17,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,One year,Yes,Electronic check,61.15,2730.14,No
CUST-06063,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),75.02,3027.64,No
CUST-06064,Female,0,Yes,Yes,62,Yes,Yes,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),63.61,,Yes
CUST-06065,Male,0,No,Yes,44,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.44,2958.25,Yes
CUST-06066,Female,0,Yes,Yes,2,Yes,No,No,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),30.37,7066.75,Yes
CUST-06067,Female,0,Yes,No,2,No,Yes,DSL,Yes,No,No internet service,Yes,No,Yes,Two year,No,Credit card (automatic),64.36,8208.87,No
CUST-06068,Male,0,No,Yes,37,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),98.77,3791.1,No
CUST-06069,Female,0,Yes,Yes,39,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,One year,No,Credit card (automatic),40.48,6444.82,No
CUST-06070,Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,62.58,7823.64,Yes
CUST-06071,Male,0,No,No,53,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,One year,No,Mailed check,47.69,2192.38,Yes
CUST-06072,Female,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),63.64,1164.34,No
CUST-06073,Male,0,No,No,14,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),23.14,2106.06,No
CUST-06074,Male,1,No,No,4,Yes,Yes,No,No,No internet service,Yes,No,No,No,Two year,Yes,Credit card (automatic),66.47,7659.05,No
CUST-06075,Female,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,59.48,2644.34,No
CUST-06076,Female,0,No,No,39,Yes,Yes,DSL,Yes,Yes,No,No,No,No internet service,One year,Yes,Electronic check,113.63,4529.97,No
CUST-06077,Female,0,Yes,No,6,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,One year,Yes,Mailed check,43.9,8299.48,Yes
CUST-06078,Male,1,Yes,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),44.42,4104.6,Yes
CUST-06079,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,33.36,3161.12,Yes
CUST-06080,Male,0,Yes,No,36,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),43.47,7934.14,Yes
CUST-06081,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),114.22,932.97,No
CUST-06082,Female,0,Yes,No,42,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,82.0,6093.7,No
CUST-06083,Female,0,Yes,No,62,Yes,No,DSL,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),19.59,3716.56,Yes
CUST-06084,Male,0,Yes,No,35,Yes,No,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),21.51,6767.31,No
CUST-06085,Female,0,Yes,Yes,48,Yes,Yes,No,No,No internet service,Yes,No internet service,No,No,Two year,Yes,Electronic check,20.75,4064.1,Yes
CUST-06086,Female,0,No,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,43.81,7147.33,No
CUST-06087,Male,0,No,Yes,65,Yes,Yes,No,Yes,No,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),23.87,3715.21,No
CUST-06088,Male,1,Yes,No,8,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),24.84,1349.74,No
CUST-06089,Female,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),62.66,3440.8,No
CUST-06090,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,One year,No,Credit card (automatic),18.78,1141.92,No
CUST-06091,Female,0,No,Yes,14,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,19.68,504.98,Yes
CUST-06092,Male,1,No,No,6,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),81.22,2096.47,No
CUST-06093,Male,1,Yes,Yes,12,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,89.16,3604.86,Yes
CUST-06094,Male,0,Yes,No,35,Yes,No,DSL,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,116.41,1134.88,No
CUST-06095,Male,0,Yes,No,15,Yes,No,No,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,67.34,5972.53,No
CUST-06096,Female,0,No,No,40,No,No,Fiber optic,No,No,No,No,No,No internet service,One year,No,Electronic check,75.95,5452.04,No
CUST-06097,Male,1,Yes,No,20,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Mailed check,78.44,6921.05,Yes
CUST-06098,Male,0,No,No,27,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,No,Mailed check,94.32,2094.0,No
CUST-06099,Male,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),60.36,3264.8,No
CUST-06100,Female,0,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),118.47,5672.59,Yes
CUST-06101,Female,1,No,Yes,12,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,68.89,3506.26,No
CUST-06102,Male,0,Yes,No,35,Yes,No,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,31.02,3314.09,No
CUST-06103,Male,0,No,Yes,57,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,94.26,2995.26,No
CUST-06104,Female,0,No,Yes,19,Yes,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),70.99,4280.21,Yes
CUST-06105,Female,0,Yes,No,51,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),84.3,3520.25,No
CUST-06106,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.44,4714.28,Yes
CUST-06107,Female,1,No,No,22,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),84.38,8489.22,No
CUST-06108,Female,1,No,No,41,No,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.2,4183.86,Yes
CUST-06109,Female,1,No,No,23,No,No,No,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,57.85,6669.24,No
CUST-06110,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,37.26,5754.95,No
CUST-06111,Female,0,Yes,Yes,31,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,No,Two year,No,Electronic check,51.84,4799.16,No
CUST-06112,Male,1,Yes,No,45,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,21.83,6357.5,No
CUST-06113,Male,0,Yes,No,16,Yes,No phone service,No,Yes,No,No internet service,No,No,Yes,Two year,No,Credit card (automatic),68.59,5487.62,No
CUST-06114,Male,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,61.92,597.48,No
CUST-06115,Male,1,No,No,67,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,29.79,6417.59,No
CUST-06116,Male,0,No,No,22,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),75.34,7785.72,Yes
CUST-06117,Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,109.03,,No
CUST-06118,Female,0,No,No,20,Yes,No,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,70.14,3274.31,No
CUST-06119,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,22.97,7763.13,No
CUST-06120,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),60.41,889.47,Yes
CUST-06121,Male,0,No,No,31,Yes,No,No,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,111.06,3287.0,Yes
CUST-06122,Female,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,115.15,60.56,No
CUST-06123,Female,0,No,Yes,27,No,No phone service,No,Yes,No,No,No internet service,No,No,Two year,No,Credit card (automatic),104.3,3103.52,Yes
CUST-06124,Female,0,No,Yes,6,Yes,No,No,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,61.96,371.91,No
CUST-06125,Male,0,No,Yes,53,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,56.69,6457.84,No
CUST-06126,Female,1,No,Yes,69,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),47.27,2361.18,Yes
CUST-06127,Male,0,No,No,13,Yes,Yes,No,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),32.6,4739.88,No
CUST-06128,Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,109.87,5096.69,Yes
CUST-06129,Female,0,Yes,No,57,Yes,Yes,No,No internet service,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),87.25,2665.81,No
CUST-06130,Female,1,No,No,43,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),101.82,2125.94,No
CUST-06131,Male,0,No,No,45,Yes,No phone service,No,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),28.17,4746.55,No
CUST-06132,Female,0,Yes,No,13,Yes,Yes,No,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),35.51,2071.45,No
CUST-06133,Female,1,Yes,No,43,Yes,No,No,No,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.53,1366.84,No
CUST-06134,Male,0,No,Yes,40,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No,Two year,No,Bank transfer (automatic),63.53,6406.74,Yes
CUST-06135,Female,1,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),62.36,2764.59,Yes
CUST-06136,Male,1,Yes,No,4,Yes,No,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.01,3860.05,Yes
CUST-06137,Male,1,No,No,11,Yes,No,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),21.0,7847.58,No
CUST-06138,Female,0,Yes,No,46,Yes,No phone service,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,70.71,1110.23,No
CUST-06139,Male,0,No,No,34,Yes,No,No,Yes,No internet service,No,No internet service,No,Yes,Two year,Yes,Mailed check,93.58,568.44,No
CUST-06140,Male,1,No,Yes,18,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,One year,No,Mailed check,83.09,3705.85,No
CUST-06141,Female,0,No,Yes,62,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,116.38,5294.68,No
CUST-06142,Female,0,Yes,No,7,Yes,No,No,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),107.78,4012.92,Yes
CUST-06143,Female,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),35.63,91.1,No
CUST-06144,Male,0,No,No,12,Yes,Yes,No,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),58.01,3500.43,No
CUST-06145,Male,0,No,No,22,Yes,Yes,No,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),94.17,4145.84,No
CUST-06146,Female,0,Yes,No,30,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),60.98,8143.29,Yes
CUST-06147,Male,0,No,No,29,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.13,674.43,Yes
CUST-06148,Female,0,Yes,Yes,41,Yes,Yes,No,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,39.71,5923.75,Yes
CUST-06149,Female,0,Yes,Yes,1,Yes,Yes,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.93,3404.65,No
CUST-06150,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),85.03,7514.48,No
CUST-06151,Female,0,Yes,No,24,Yes,Yes,No,No,No internet service,Yes,No,No,No internet service,One year,Yes,Electronic check,118.78,5677.13,No
CUST-06152,Male,0,Yes,No,28,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,112.66,3397.98,Yes
CUST-06153,Male,0,Yes,Yes,21,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Two year,Yes,Mailed check,106.39,5507.03,No
CUST-06154,Female,0,No,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,118.04,3849.38,No
CUST-06155,Male,0,No,No,40,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,36.46,6174.77,No
CUST-06156,Female,0,Yes,No,37,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,62.1,6799.19,No
CUST-06157,Male,0,Yes,No,28,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No,Yes,One year,Yes,Electronic check,32.26,5970.0,No
CUST-06158,Male,0,No,No,21,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,66.52,3223.95,No
CUST-06159,Male,0,No,Yes,7,Yes,No,No,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),26.73,316.89,No
CUST-06160,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,87.13,1204.82,No
CUST-06161,Male,1,No,Yes,5,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,63.46,3998.9,No
CUST-06162,Female,0,No,No,6,Yes,Yes,No,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,106.99,5040.28,No
CUST-06163,Male,1,No,No,35,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,41.57,819.82,No
CUST-06164,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),58.19,3991.2,No
CUST-06165,Female,0,No,No,45,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.13,2473.63,Yes
CUST-06166,Female,0,Yes,No,63,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,65.54,603.4,No
CUST-06167,Female,0,No,No,30,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),26.49,3051.91,Yes
CUST-06168,Female,0,Yes,No,22,No,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,113.06,5452.17,No
CUST-06169,Female,0,No,No,60,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,115.06,6677.79,No
CUST-06170,Male,0,No,Yes,49,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),74.52,6554.41,No
CUST-06171,Male,0,No,No,45,Yes,No,No,No internet service,Yes,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),62.58,4399.72,Yes
CUST-06172,Female,0,No,No,42,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.51,832.53,No
CUST-06173,Male,0,No,No,9,Yes,No phone service,No,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),53.38,5129.81,Yes
